"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)\Position (micrometers),0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960,990,1020,1050,1080,1110,1140,1170,1200
5282,0.087200941,0.087050642,0.086750934,0.086303589,0.085711255,0.084977437,0.084106479,0.083103535,0.081974544,0.080726193,0.079365872,0.07790164,0.076342167,0.07469669,0.07297495,0.07118714,0.069343838,0.067455944,0.065534613,0.063591192,0.061637141,0.059683975,0.057743183,0.055826168,0.053944174,0.052108219,0.050329033,0.048616994,0.046982065,0.045433744,0.043981005,0.04263225,0.041395266,0.040277177,0.039284414,0.038422675,0.037696898,0.037111237,0.03666904,0.036372833,0.036224305
5283,0.087137721,0.086987558,0.08668812,0.086241179,0.08564938,0.084916225,0.084046053,0.083044016,0.081916046,0.080668823,0.079309733,0.077846825,0.076288764,0.074644777,0.072924597,0.071138407,0.069296775,0.067410592,0.065491004,0.063549345,0.061597068,0.059645673,0.057706643,0.055791368,0.053911082,0.052076794,0.050299223,0.048588738,0.046955293,0.045408377,0.043956957,0.042609426,0.041373564,0.04025649,0.039264627,0.03840367,0.037678551,0.037093421,0.036651625,0.036355686,0.036207294
5284,0.087074543,0.086924516,0.086625348,0.086178811,0.085587547,0.084855054,0.083985668,0.082984536,0.081857586,0.080611491,0.07925363,0.077792047,0.076235396,0.074592897,0.072874276,0.071089704,0.069249742,0.067365269,0.065447422,0.063507524,0.061557018,0.059607395,0.057670124,0.055756588,0.053878009,0.052045386,0.050269429,0.048560496,0.046928534,0.045383022,0.043932919,0.042586611,0.04135187,0.04023581,0.039244847,0.03838467,0.037660209,0.03707561,0.036634215,0.036338544,0.036190286
5285,0.087011409,0.086861517,0.08656262,0.086116486,0.085525756,0.084793924,0.083925324,0.082925097,0.081799166,0.080554198,0.079197566,0.077737305,0.076182063,0.074541052,0.072823987,0.071041033,0.069202738,0.067319974,0.065403867,0.063465729,0.061516993,0.059569138,0.057633626,0.055721827,0.053844953,0.052013994,0.050239649,0.048532268,0.046901787,0.045357678,0.043908891,0.042563805,0.041330185,0.040215137,0.039225073,0.038365677,0.037641873,0.037057804,0.036616809,0.036321407,0.036173283
5286,0.086948319,0.086798562,0.086499935,0.086054204,0.085464007,0.084732837,0.083865021,0.082865699,0.081740785,0.080496943,0.079141538,0.077682599,0.076128765,0.07448924,0.072773731,0.070992392,0.069155764,0.067274708,0.065360338,0.063423959,0.061476991,0.059530904,0.057597149,0.055687085,0.053811915,0.051982619,0.050209885,0.048504054,0.046875053,0.045332346,0.043884874,0.042541009,0.041308508,0.040194472,0.039205307,0.03834669,0.037623542,0.037040003,0.036599408,0.036304274,0.036156284
5287,0.086885271,0.08673565,0.086437292,0.085991964,0.0854023,0.08467179,0.08380476,0.08280634,0.081682444,0.080439727,0.079085548,0.077627929,0.076075503,0.074437463,0.072723508,0.070943783,0.06910882,0.067229469,0.065316836,0.063382214,0.061437013,0.059492693,0.057560693,0.055652363,0.053778896,0.05195126,0.050180136,0.048475853,0.046848332,0.045307025,0.043860867,0.042518221,0.041286839,0.040173814,0.039185546,0.038327708,0.037605217,0.037022207,0.036582012,0.036287145,0.03613929
5288,0.086822267,0.086672781,0.086374693,0.085929766,0.085340635,0.084610786,0.083744539,0.082747022,0.081624142,0.080382549,0.079029596,0.077573296,0.076022275,0.074385719,0.072673317,0.070895205,0.069061906,0.06718426,0.065273362,0.063340494,0.061397059,0.059454503,0.057524257,0.05561766,0.053745894,0.051919918,0.050150402,0.048447667,0.046821623,0.045281716,0.04383687,0.042495444,0.041265179,0.040153164,0.039165793,0.038308733,0.037586897,0.037004416,0.03656462,0.036270021,0.0361223
5289,0.086759306,0.086609955,0.086312136,0.085867612,0.085279013,0.084549823,0.083684358,0.082687744,0.081565879,0.080325409,0.07897368,0.077518699,0.075969083,0.074334008,0.072623158,0.070846659,0.069015021,0.067139078,0.065229914,0.0632988,0.061357128,0.059416336,0.057487843,0.055582977,0.05371291,0.051888592,0.050120683,0.048419494,0.046794927,0.045256418,0.043812884,0.042472675,0.041243527,0.040132521,0.039146046,0.038289764,0.037568583,0.03698663,0.036547233,0.036252901,0.036105314
5290,0.086696388,0.086547172,0.086249622,0.085805499,0.085217432,0.084488901,0.083624219,0.082628505,0.081507656,0.080268308,0.078917802,0.077464138,0.075915925,0.074282332,0.072573032,0.070798143,0.068968167,0.067093925,0.065186492,0.063257131,0.061317222,0.059378192,0.057451449,0.055548313,0.053679944,0.051857283,0.050090979,0.048391335,0.046768243,0.045231131,0.043788908,0.042449915,0.041221883,0.040111886,0.039126306,0.038270801,0.037550274,0.036968849,0.036529851,0.036235785,0.036088332
5291,0.086633513,0.086484432,0.086187151,0.085743429,0.085155894,0.084428021,0.083564121,0.082569307,0.081449471,0.080211245,0.078861962,0.077409613,0.075862802,0.074230689,0.072522938,0.070749658,0.068921341,0.0670488,0.065143098,0.063215488,0.061277339,0.05934007,0.057415076,0.055513668,0.053646996,0.05182599,0.050061291,0.04836319,0.046741572,0.045205856,0.043764942,0.042427165,0.041200248,0.040091258,0.039106572,0.038251843,0.03753197,0.036951073,0.036512473,0.036218675,0.036071355
5292,0.086570682,0.086421735,0.086124722,0.085681402,0.085094397,0.084367183,0.083504063,0.082510149,0.081391326,0.08015422,0.078806158,0.077355125,0.075809715,0.07417908,0.072472877,0.070701205,0.068874546,0.067003703,0.06509973,0.06317387,0.06123748,0.05930197,0.057378724,0.055479043,0.053614066,0.051794714,0.050031617,0.048335059,0.046714914,0.045180592,0.043740986,0.042404424,0.04117862,0.040070637,0.039086845,0.038232892,0.037513672,0.036933302,0.0364951,0.036201568,0.036054382
5293,0.086507893,0.086359081,0.086062337,0.085619417,0.085032943,0.084306385,0.083444046,0.082451031,0.08133322,0.080097234,0.078750392,0.077300672,0.075756662,0.074127505,0.072422848,0.070652782,0.06882778,0.066958634,0.065056389,0.063132277,0.061197645,0.059263892,0.057342393,0.055444437,0.053581154,0.051763454,0.050001959,0.048306942,0.046688268,0.045155339,0.043717041,0.042381692,0.041157001,0.040050024,0.039067125,0.038213947,0.03749538,0.036915536,0.036477732,0.036184466,0.036037414
5294,0.086445148,0.08629647,0.085999994,0.085557474,0.08497153,0.08424563,0.08338407,0.082391953,0.081275154,0.080040285,0.078694663,0.077246256,0.075703644,0.074075964,0.072372852,0.070604391,0.068781044,0.066913594,0.065013075,0.063090709,0.061157834,0.059225837,0.057306083,0.05540985,0.05354826,0.051732211,0.049972316,0.048278838,0.046661634,0.045130098,0.043693106,0.04235897,0.041135391,0.040029418,0.039047411,0.038195008,0.037477093,0.036897775,0.036460368,0.036167369,0.03602045
5295,0.086382445,0.086233902,0.085937694,0.085495574,0.084910159,0.084184915,0.083324135,0.082332915,0.081217126,0.079983375,0.078638971,0.077191876,0.075650661,0.074024456,0.072322888,0.07055603,0.068734337,0.066868581,0.064969788,0.063049167,0.061118047,0.059187803,0.057269793,0.055375283,0.053515384,0.051700985,0.049942688,0.048250748,0.046635014,0.045104868,0.043669181,0.042336257,0.041113789,0.04000882,0.039027705,0.038176075,0.037458811,0.03688002,0.036443009,0.036150275,0.03600349
5296,0.086319786,0.086171377,0.085875436,0.085433716,0.084848831,0.084124242,0.08326424,0.082273917,0.081159137,0.079926503,0.078583316,0.077137532,0.075597714,0.073972982,0.072272956,0.070507701,0.068687661,0.066823597,0.064926527,0.06300765,0.061078283,0.059149793,0.057233524,0.055340735,0.053482526,0.051669775,0.049913075,0.048222673,0.046608405,0.04507965,0.043645267,0.042313553,0.041092195,0.039988229,0.039008005,0.038157148,0.037440535,0.036862269,0.036425655,0.036133187,0.035986534
5297,0.08625717,0.086108894,0.085813221,0.0853719,0.084787544,0.08406361,0.083204386,0.082214959,0.081101188,0.07986967,0.078527698,0.077083223,0.0755448,0.073921541,0.072223057,0.070459403,0.068641013,0.066778642,0.064883293,0.062966158,0.061038543,0.059111804,0.057197276,0.055306207,0.053449685,0.051638581,0.049883477,0.048194611,0.04658181,0.045054443,0.043621362,0.042290858,0.041070609,0.039967646,0.038988311,0.038138227,0.037422264,0.036844523,0.036408305,0.036116103,0.035969583
5298,0.086194596,0.086046455,0.085751049,0.085310127,0.084726299,0.08400302,0.083144573,0.082156041,0.081043278,0.079812874,0.078472118,0.077028951,0.075491922,0.073870134,0.07217319,0.070411135,0.068594395,0.066733714,0.064840086,0.062924691,0.060998827,0.059073838,0.057161049,0.055271697,0.053416862,0.051607404,0.049853895,0.048166562,0.046555227,0.045029247,0.043597469,0.042268172,0.041049032,0.03994707,0.038968624,0.038119311,0.037403999,0.036826782,0.03639096,0.036099023,0.035952637
5299,0.086132066,0.085984058,0.08568892,0.085248396,0.084665096,0.083942471,0.0830848,0.082097163,0.080985406,0.079756117,0.078416575,0.076974715,0.075439079,0.073818761,0.072123355,0.070362899,0.068547807,0.066688814,0.064796905,0.062883249,0.060959134,0.059035894,0.057124843,0.055237207,0.053384058,0.051576243,0.049824327,0.048138528,0.046528656,0.045004063,0.043573585,0.042245496,0.041027462,0.039926502,0.038948944,0.038100402,0.03738574,0.036809046,0.03637362,0.036081948,0.035935694
5300,0.086069578,0.085921704,0.085626832,0.085186707,0.084603934,0.083881963,0.083025068,0.082038324,0.080927574,0.079699397,0.078361068,0.076920515,0.07538627,0.073767421,0.072073553,0.070314693,0.068501249,0.066643943,0.064753751,0.062841833,0.060919465,0.058997972,0.057088657,0.055202737,0.053351271,0.051545099,0.049794775,0.048110507,0.046502098,0.04497889,0.043549712,0.042222829,0.041005902,0.039905941,0.038929271,0.0380815,0.037367485,0.036791316,0.036356285,0.036064877,0.035918756
5301,0.086007133,0.085859393,0.085564788,0.085125061,0.084542815,0.083821497,0.082965377,0.081979526,0.080869781,0.079642716,0.078305599,0.076866351,0.075333497,0.073716115,0.072023783,0.070266519,0.068454719,0.0665991,0.064710624,0.062800442,0.06087982,0.058960072,0.057052492,0.055168285,0.053318502,0.051513971,0.049765238,0.0480825,0.046475553,0.044953729,0.043525848,0.042200171,0.040984349,0.039885387,0.038909604,0.038062603,0.037349237,0.03677359,0.036338954,0.036047811,0.035901823
5302,0.085944732,0.085797125,0.085502786,0.085063457,0.084481737,0.083761071,0.082905726,0.081920767,0.080812027,0.079586073,0.078250167,0.076812223,0.075280758,0.073664842,0.071974045,0.070218375,0.06840822,0.066554284,0.064667523,0.062759076,0.060840199,0.058922195,0.057016348,0.055133853,0.053285751,0.05148286,0.049735716,0.048054507,0.04644902,0.044928579,0.043501996,0.042177523,0.040962805,0.039864841,0.038889944,0.038043712,0.037330994,0.03675587,0.036321628,0.036030749,0.035884893
5303,0.085882373,0.0857349,0.085440827,0.085001894,0.084420701,0.083700687,0.082846116,0.081862048,0.080754312,0.079529468,0.078194772,0.076758131,0.075228054,0.073613603,0.071924339,0.070170262,0.06836175,0.066509497,0.064624449,0.062717735,0.060800601,0.05888434,0.056980224,0.05509944,0.053253017,0.051451765,0.049706209,0.048026528,0.0464225,0.04490344,0.043478153,0.042154883,0.040941269,0.039844302,0.038870291,0.038024827,0.037312756,0.036738154,0.036304307,0.036013692,0.035867969
5304,0.085820056,0.085672717,0.08537891,0.084940374,0.084359707,0.083640344,0.082786546,0.081803369,0.080696635,0.079472901,0.078139414,0.076704074,0.075175384,0.073562398,0.071874666,0.07012218,0.068315309,0.066464738,0.064581402,0.06267642,0.060761027,0.058846507,0.056944122,0.055065047,0.053220302,0.051420687,0.049676717,0.047998563,0.046395992,0.044878313,0.043454321,0.042132253,0.040919742,0.039823771,0.038850645,0.038005948,0.037294524,0.036720444,0.03628699,0.035996639,0.035851048
5305,0.085757783,0.085610577,0.085317035,0.084878897,0.084298754,0.083580042,0.082727017,0.081744729,0.080638998,0.079416371,0.078084093,0.076650054,0.075122749,0.073511225,0.071825025,0.070074129,0.068268898,0.066420007,0.064538381,0.062635129,0.060721477,0.058808696,0.05690804,0.055030672,0.053187604,0.051389625,0.04964724,0.047970611,0.046369497,0.044853197,0.043430499,0.042109633,0.040898222,0.039803247,0.038831005,0.037987075,0.037276297,0.036702738,0.036269678,0.035979591,0.035834132
5306,0.085695552,0.085548479,0.085255203,0.084817461,0.084237843,0.083519781,0.082667528,0.08168613,0.080581399,0.07935988,0.078028808,0.076596069,0.075070149,0.073460087,0.071775416,0.070026109,0.068222516,0.066375304,0.064495387,0.062593864,0.06068195,0.058770907,0.056871978,0.054996317,0.053154924,0.051358579,0.049617778,0.047942673,0.046343014,0.044828092,0.043406687,0.042087021,0.040876711,0.039782731,0.038811372,0.037968209,0.037258076,0.036685038,0.036252371,0.035962547,0.03581722
5307,0.085633364,0.085486424,0.085193414,0.084756067,0.084176974,0.083459562,0.08260808,0.08162757,0.08052384,0.079303427,0.077973561,0.07654212,0.075017584,0.073408982,0.071725839,0.069978119,0.068176164,0.066330629,0.064452419,0.062552624,0.060642447,0.058733141,0.056835938,0.054961982,0.053122262,0.05132755,0.049588331,0.047914749,0.046316544,0.044802999,0.043382886,0.042064419,0.040855209,0.039762222,0.038791745,0.037949348,0.03723986,0.036667342,0.036235068,0.035945508,0.035800313
5308,0.085571219,0.085424412,0.085131666,0.084694715,0.084116146,0.083399383,0.082548672,0.08156905,0.080466319,0.079247012,0.077918351,0.076488207,0.074965053,0.07335791,0.071676294,0.069930161,0.068129841,0.066285982,0.064409478,0.062511408,0.060602967,0.058695396,0.056799918,0.054927665,0.053089618,0.051296537,0.0495589,0.047886839,0.046290087,0.044777917,0.043359094,0.042041826,0.040833714,0.039741721,0.038772125,0.037930494,0.03722165,0.036649652,0.036217771,0.035928473,0.03578341
5309,0.085509117,0.085362442,0.085069962,0.084633406,0.08405536,0.083339246,0.082489304,0.081510569,0.080408837,0.079190634,0.077863177,0.07643433,0.074912557,0.073306872,0.071626782,0.069882233,0.068083548,0.066241363,0.064366564,0.062470218,0.060563511,0.058657674,0.056763918,0.054893368,0.053056992,0.051265541,0.049529483,0.047858942,0.046263642,0.044752846,0.043335313,0.042019242,0.040812228,0.039721227,0.038752512,0.037911645,0.037203445,0.036631967,0.036200478,0.035911442,0.035766511
5310,0.085447057,0.085300515,0.085008299,0.084572138,0.083994615,0.083279149,0.082429977,0.081452128,0.080351394,0.079134295,0.077808041,0.076380489,0.074860096,0.073255867,0.071577301,0.069834336,0.068037284,0.066196772,0.064323676,0.062429053,0.060524079,0.058619974,0.05672794,0.054859089,0.053024383,0.051234561,0.049500082,0.04783106,0.046237209,0.044727787,0.043311543,0.041996667,0.040790751,0.039700741,0.038732906,0.037892803,0.037185246,0.036614287,0.036183189,0.035894417,0.035749617
5311,0.08538504,0.085238631,0.084946679,0.084510913,0.083933912,0.083219094,0.08237069,0.081393727,0.080293989,0.079077993,0.077752941,0.076326683,0.074807669,0.073204895,0.071527853,0.06978647,0.067991049,0.066152209,0.064280814,0.062387913,0.06048467,0.058582296,0.056691982,0.054824831,0.052991792,0.051203598,0.049470695,0.047803191,0.046210789,0.04470274,0.043287782,0.041974102,0.040769281,0.039680262,0.038713306,0.037873966,0.037167052,0.036596612,0.036165906,0.035877395,0.035732727
5312,0.085323065,0.085176788,0.084885101,0.084449729,0.083873251,0.083159079,0.082311444,0.081335365,0.080236624,0.079021729,0.077697878,0.076272914,0.074755277,0.073153957,0.071478437,0.069738634,0.067944844,0.066107674,0.064237979,0.062346799,0.060445285,0.05854464,0.056656044,0.054790591,0.052959219,0.051172651,0.049441324,0.047775335,0.046184382,0.044677703,0.043264032,0.041951546,0.04074782,0.03965979,0.038693713,0.037855136,0.037148864,0.036578942,0.036148627,0.035860379,0.035715842
5313,0.085261133,0.085114989,0.084823565,0.084388587,0.083812631,0.083099106,0.082252238,0.081277043,0.080179297,0.078965503,0.077642852,0.076219179,0.074702919,0.073103052,0.071429052,0.069690829,0.067898668,0.066063167,0.064195171,0.062305709,0.060405924,0.058507006,0.056620128,0.05475637,0.052926664,0.05114172,0.049411967,0.047747494,0.046157987,0.044652678,0.043240292,0.041928999,0.040726367,0.039639326,0.038674127,0.037836312,0.037130682,0.036561277,0.036131353,0.035843366,0.035698961
5314,0.085199244,0.085053232,0.084762072,0.084327487,0.083752052,0.083039173,0.082193072,0.08121876,0.080122009,0.078909315,0.077587863,0.076165481,0.074650596,0.073052181,0.0713797,0.069643055,0.067852522,0.066018688,0.064152389,0.062264644,0.060366586,0.058469395,0.056584232,0.054722169,0.052894127,0.051110806,0.049382626,0.047719666,0.046131605,0.044627664,0.043216563,0.041906461,0.040704923,0.03961887,0.038654548,0.037817493,0.037112504,0.036543617,0.036114084,0.035826359,0.035682084
5315,0.085137397,0.084991517,0.08470062,0.08426643,0.083691515,0.082979282,0.082133947,0.081160517,0.08006476,0.078853165,0.07753291,0.076111818,0.074598308,0.073001342,0.07133038,0.069595312,0.067806405,0.065974236,0.064109633,0.062223604,0.060327271,0.058431805,0.056548356,0.054687987,0.052861607,0.051079908,0.0493533,0.047691852,0.046105235,0.044602662,0.043192843,0.041883933,0.040683486,0.039598421,0.038634975,0.037798681,0.037094333,0.036525962,0.036096819,0.035809355,0.035665212
5316,0.085075593,0.084929845,0.084639211,0.084205413,0.083631019,0.082919431,0.082074861,0.081102314,0.080007549,0.078797052,0.077477994,0.076058191,0.074546053,0.072950538,0.071281092,0.069547599,0.067760317,0.065929813,0.064066904,0.062182589,0.06028798,0.058394238,0.056512501,0.054653824,0.052829105,0.051049026,0.049323989,0.047664052,0.046078877,0.044577671,0.043169134,0.041861414,0.040662059,0.039577979,0.038615409,0.037779875,0.037076167,0.036508312,0.036079559,0.035792357,0.035648345
5317,0.085013831,0.084868215,0.084577844,0.084144439,0.083570565,0.082859621,0.082015816,0.08104415,0.079950377,0.078740977,0.077423115,0.0760046,0.074493834,0.072899766,0.071231836,0.069499917,0.067714258,0.065885417,0.064024202,0.062141599,0.060248713,0.058356692,0.056476667,0.05461968,0.052796621,0.051018161,0.049294692,0.047636266,0.046052532,0.044552691,0.043145435,0.041838904,0.040640639,0.039557545,0.03859585,0.037761075,0.037058006,0.036490668,0.036062304,0.035775363,0.035631481
5318,0.084952112,0.084806627,0.08451652,0.084083507,0.083510152,0.082799852,0.081956811,0.080986025,0.079893243,0.07868494,0.077368273,0.075951044,0.074441649,0.072849028,0.071182612,0.069452266,0.067668229,0.06584105,0.063981526,0.062100635,0.060209469,0.058319169,0.056440853,0.054585555,0.052764154,0.050987312,0.049265411,0.047608493,0.0460262,0.044527723,0.043121746,0.041816403,0.040619228,0.039537118,0.038576297,0.037742281,0.037039851,0.036473028,0.036045054,0.035758373,0.035614622
