"#Time along first column, position along first row. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time (day)/Position,0,30,60,90,120,150,180,210,240,270,300,330,360,390,420,450,480,510,540,570,600,630,660,690,720,750,780,810,840,870,900,930,960
8.9125,0.98529645,0.982717805,0.977200735,0.96855289,0.959663515,0.953012455,0.94536506,0.940250675,0.934726755,0.93282316,0.928796825,0.92460587,0.920651165,0.915423475,0.909983925,0.9040992,0.8981264,0.892182075,0.883681885,0.877944985,0.87005017,0.859893175,0.850533095,0.840505105,0.829823705,0.812226905,0.78732301,0.69693834,0.458800825,0.188737895,0.04603586,0.00345977,6.69E-05
8.925,0.985324045,0.98272505,0.977229865,0.968553285,0.95969714,0.953057275,0.94543831,0.94025864,0.93481696,0.932882915,0.92887908,0.924715035,0.92068785,0.91548871,0.910085615,0.904188205,0.898251395,0.89227399,0.883827005,0.87801985,0.87016402,0.86003389,0.850740015,0.840667675,0.83001514,0.81259446,0.787878035,0.699169095,0.46348363,0.19250623,0.04743105,0.00359158,8.37E-05
8.9375,0.985331965,0.982743965,0.97726803,0.96857011,0.959702535,0.953130905,0.94548006,0.94024272,0.934955185,0.93289211,0.92898466,0.924811015,0.920682865,0.915512265,0.910214115,0.9043354,0.89822736,0.892398155,0.883958465,0.87810797,0.870314085,0.8602427,0.850843775,0.840883625,0.83022326,0.81289427,0.78847495,0.701446305,0.46825913,0.19615002,0.049171145,0.003846585,0.00010032
8.95,0.985377615,0.98271752,0.97732703,0.968566465,0.959718385,0.95320461,0.94553026,0.940279535,0.93496641,0.933078735,0.92898632,0.924872715,0.92075767,0.91560745,0.910274575,0.90447091,0.898278815,0.8924992,0.884097785,0.878212645,0.870447595,0.860385455,0.85100193,0.841040495,0.83044633,0.81324438,0.789069675,0.703532935,0.472674505,0.19954754,0.05071799,0.003956945,0.00013335
8.9625,0.98537947,0.982741985,0.97733201,0.96861742,0.959721585,0.953268305,0.945549985,0.940310815,0.935068165,0.93316019,0.929035305,0.924978145,0.920775125,0.91570362,0.910357305,0.90461332,0.89837314,0.89256842,0.88425769,0.878293675,0.87056696,0.860545765,0.851182095,0.84120586,0.83059799,0.813496875,0.789620945,0.70564632,0.4771384,0.20360869,0.05208309,0.004056075,0.000149885
8.975,0.985383,0.982739615,0.977354125,0.968638705,0.95976895,0.9532907,0.945632115,0.940375545,0.93512793,0.933149285,0.929125635,0.92507411,0.920845805,0.915791375,0.91045722,0.904721375,0.898394265,0.89276108,0.88432085,0.878380025,0.870698355,0.86069764,0.85134652,0.84136014,0.830856085,0.813710505,0.790301295,0.70790184,0.481532845,0.20737254,0.05344501,0.004333255,0.00014992
8.9875,0.98538245,0.98274126,0.977351445,0.96870634,0.95976593,0.95331951,0.94572472,0.940425035,0.93519464,0.93315746,0.929180665,0.925138935,0.92095002,0.91584143,0.910587335,0.90484933,0.898471145,0.89287673,0.88444011,0.87845835,0.870853635,0.860807815,0.8514536,0.841596375,0.831072335,0.813949375,0.790959405,0.709952395,0.4860358,0.210870175,0.055085885,0.004637005,0.00014998
9,0.985376775,0.982763365,0.97734079,0.968744835,0.95981651,0.953357715,0.945748425,0.94048467,0.93531499,0.933202745,0.92925762,0.925200185,0.92106967,0.915889815,0.910656185,0.904943585,0.89851583,0.893001635,0.88447136,0.878615035,0.8709429,0.86093636,0.851619735,0.841743235,0.83134197,0.814191885,0.791531185,0.71203228,0.490432025,0.214898405,0.056889815,0.004864775,0.00014998
9.0125,0.985393405,0.98277127,0.977335095,0.968807955,0.959834925,0.953422575,0.94575926,0.940505285,0.93541073,0.93324156,0.92932365,0.925282505,0.92107575,0.915988395,0.91075844,0.90495411,0.898771505,0.893072125,0.88461646,0.87872181,0.871118545,0.861047395,0.851739545,0.84188376,0.831576175,0.814533545,0.79213882,0.713858135,0.495128535,0.21904595,0.058525765,0.005037365,0.000166365
9.025,0.985410065,0.982796215,0.977306325,0.96885442,0.959844765,0.95344886,0.945832535,0.94057962,0.93549001,0.9333362,0.929392055,0.92535368,0.921147915,0.916075125,0.910789085,0.905013825,0.898910565,0.893187125,0.88468066,0.878848695,0.871242875,0.86122729,0.851921615,0.842070715,0.8317091,0.81485594,0.79265266,0.715727165,0.49951584,0.222657575,0.059924305,0.00527671,0.00016627
9.0375,0.985437915,0.98280926,0.977299835,0.96885918,0.95993245,0.95347111,0.945901895,0.94064302,0.93556417,0.933445,0.929374225,0.925360985,0.921213365,0.916205975,0.910910505,0.90498904,0.89912788,0.893287185,0.884708795,0.87903268,0.871368015,0.861403745,0.85208679,0.842208105,0.83188543,0.81513355,0.793228155,0.717643235,0.504075095,0.22633172,0.06154207,0.005611495,0.00016616
9.05,0.985429535,0.982805855,0.97733107,0.96893926,0.95994952,0.9534932,0.94589851,0.940730695,0.93564549,0.933469955,0.92944262,0.92550888,0.921253205,0.916276375,0.911002605,0.905045725,0.89928689,0.89337997,0.884843175,0.8790991,0.871518965,0.861553085,0.852202865,0.84242714,0.83213618,0.81539555,0.79387377,0.7194047,0.50878395,0.23018311,0.06328557,0.00573509,0.00018288
9.0625,0.985425135,0.98279616,0.97737885,0.96898576,0.95994608,0.95353324,0.94603915,0.940740685,0.93576103,0.93350872,0.92943632,0.925593485,0.921324375,0.916349955,0.911025045,0.90516617,0.89937526,0.89346817,0.884945325,0.879253205,0.871610885,0.861735705,0.852324375,0.84258049,0.832368035,0.81552569,0.79444349,0.7212466,0.51328085,0.233924315,0.064920345,0.006051345,0.000216035
9.075,0.9854224,0.982827585,0.97741733,0.968996465,0.959966035,0.953567155,0.94615094,0.940775885,0.935793875,0.93353357,0.92957319,0.92564842,0.92142479,0.916400665,0.911116935,0.905298095,0.899495125,0.893544265,0.88497416,0.879491395,0.87162977,0.861892415,0.852502845,0.84282194,0.83261431,0.815640965,0.795028295,0.723181185,0.517383565,0.238090705,0.06636608,0.0064004,0.00023268
9.0875,0.98543902,0.98284234,0.977449575,0.9690358,0.959958565,0.953626795,0.9462196,0.940826265,0.935873515,0.933590305,0.929657185,0.925770455,0.92147161,0.916449325,0.91119095,0.905395775,0.899590945,0.893667095,0.88514862,0.87952349,0.87177836,0.861968205,0.852642385,0.84298813,0.83280515,0.81586185,0.795509605,0.72498537,0.522070015,0.241778005,0.06798963,0.00667226,0.00026623
9.1,0.985451055,0.982860195,0.977456605,0.96905252,0.96001143,0.953702785,0.94624908,0.9408724,0.935928,0.93365641,0.929743615,0.92586491,0.92154761,0.91652472,0.911259575,0.90551139,0.89965807,0.893759325,0.885193525,0.879701845,0.871842395,0.86207572,0.85279158,0.843187615,0.832959175,0.81616577,0.795993675,0.726785445,0.52619612,0.24553672,0.06953267,0.007149135,0.000282615
9.1125,0.985424575,0.982895095,0.97746346,0.9690802,0.960028405,0.953737445,0.94635797,0.940924765,0.935992345,0.933710275,0.92980182,0.92593752,0.92164781,0.916649415,0.911261055,0.905673425,0.89969865,0.893878475,0.885301325,0.8798158,0.872013455,0.862149735,0.8529597,0.843463585,0.83315644,0.81636337,0.796494705,0.72854321,0.530689,0.249568455,0.07141906,0.0073919,0.000298695
9.125,0.985421805,0.982875915,0.977520265,0.969082385,0.96006823,0.95374161,0.94645222,0.940949885,0.936053795,0.933815215,0.929817825,0.92602737,0.92173534,0.91672391,0.911316605,0.90578705,0.89980237,0.893952065,0.8853938,0.879959125,0.872200385,0.86223389,0.85313618,0.84362092,0.83338137,0.816517875,0.79702695,0.73021707,0.53459507,0.25367359,0.073087555,0.00773127,0.000348135
9.1375,0.98542074,0.98289993,0.977553105,0.96911153,0.96008858,0.953802595,0.946557035,0.94099624,0.93615158,0.93388242,0.929833335,0.92606557,0.92185813,0.91671617,0.91148849,0.90585131,0.89991577,0.894013415,0.88554299,0.880008435,0.872357235,0.86245456,0.853258785,0.84374756,0.833605915,0.816654685,0.79755669,0.731839645,0.538855235,0.258128005,0.07476228,0.008048775,0.000364375
9.15,0.985456675,0.98289141,0.97757364,0.96913466,0.96017031,0.95380556,0.94659638,0.94101433,0.93615532,0.934047695,0.92989011,0.92615798,0.921947075,0.91681112,0.91158574,0.905901535,0.90005634,0.894135595,0.885650355,0.88011221,0.87237217,0.8627197,0.853406115,0.843864765,0.833790855,0.816934445,0.79805059,0.733314755,0.54312923,0.262736925,0.076863735,0.00845356,0.000364055
9.1625,0.98546602,0.982884495,0.97763327,0.96920243,0.96020176,0.953804715,0.94666727,0.941120805,0.936222555,0.93409892,0.92995397,0.926218095,0.921993085,0.91686967,0.91172044,0.905989685,0.900116705,0.89416918,0.885758295,0.88026454,0.872473325,0.862855245,0.85356256,0.84392265,0.83401952,0.81722756,0.798540915,0.734856255,0.547337725,0.266969875,0.07871494,0.008814115,0.00039742
9.175,0.985497355,0.98291648,0.977649585,0.969210115,0.960211245,0.953860405,0.946720875,0.94116355,0.93633964,0.934088805,0.93005668,0.92630804,0.921996905,0.916954915,0.91187411,0.906026705,0.900212165,0.89423886,0.885870635,0.88044265,0.872511765,0.86303494,0.8536697,0.8440867,0.83421748,0.81751527,0.79903144,0.736469045,0.551438445,0.27114866,0.08091692,0.009064015,0.00041417
9.1875,0.985532155,0.982910995,0.977658315,0.969249215,0.960219315,0.953975275,0.9467138,0.941235095,0.93637445,0.93417917,0.930121905,0.92633345,0.922141605,0.91700819,0.911951225,0.9060915,0.90034038,0.894337955,0.885999015,0.88061369,0.872587145,0.863119375,0.85384763,0.84425051,0.834393665,0.817764145,0.79948297,0.738022205,0.555415565,0.27548111,0.083100515,0.009408305,0.000414085
9.2,0.98553516,0.98291831,0.977677355,0.969281535,0.960274135,0.95398065,0.94676547,0.94125831,0.93641867,0.934258465,0.93017087,0.926369515,0.9222418,0.917121815,0.911988355,0.90622416,0.90044936,0.89434695,0.886251675,0.880691765,0.872707975,0.863242485,0.853853965,0.84451773,0.83459268,0.817967315,0.799924165,0.739575805,0.55942789,0.279749245,0.084972795,0.009612495,0.00044765
9.2125,0.98552887,0.98291696,0.977709385,0.96931849,0.96030896,0.953970185,0.946890375,0.941298555,0.936446395,0.93432271,0.93022963,0.92645355,0.9223423,0.917191805,0.91211103,0.90630144,0.900536975,0.89445577,0.886297755,0.88078276,0.872841745,0.86332123,0.85406786,0.84459729,0.834894215,0.818151465,0.800450465,0.741041015,0.56353202,0.284023865,0.08663743,0.01003745,0.000497585
9.225,0.98553842,0.982931935,0.97772154,0.96934472,0.96039702,0.95397528,0.94695291,0.941334245,0.93653554,0.9343861,0.93031557,0.92646022,0.922452365,0.917276505,0.912207815,0.90641718,0.90058517,0.894522835,0.886434335,0.880888385,0.87288015,0.863555065,0.85412871,0.844784065,0.835047075,0.818302545,0.80091649,0.74251134,0.56753007,0.288523895,0.088771265,0.0104621,0.000514025
9.2375,0.985537905,0.982925725,0.97769869,0.96937577,0.960465785,0.954018685,0.94702083,0.94136205,0.93659778,0.934462485,0.930413365,0.926488615,0.922617045,0.917338095,0.91231601,0.906450255,0.90067906,0.89459932,0.88657534,0.881080715,0.8729595,0.863712165,0.85431005,0.84490541,0.83527139,0.81844767,0.80135345,0.74404811,0.571247145,0.29292033,0.09080598,0.010879265,0.0005306
9.25,0.98554744,0.982922325,0.97771187,0.969405505,0.96049545,0.95405205,0.94706227,0.94136086,0.936728535,0.934483045,0.930491265,0.92656391,0.92271165,0.91738185,0.912394385,0.90657033,0.900775065,0.89470028,0.88669598,0.881111195,0.873165075,0.86375705,0.854530245,0.845128765,0.83540887,0.81862183,0.80181758,0.745539205,0.575040865,0.297475255,0.092776725,0.01133958,0.00056391
9.2625,0.98556886,0.98292079,0.97773545,0.96940527,0.96051638,0.95409216,0.9471318,0.941382525,0.9367986,0.93456975,0.93053664,0.926643615,0.922783345,0.917406835,0.91253677,0.906670885,0.900851525,0.894747775,0.886873425,0.88111881,0.87333488,0.863939385,0.854597165,0.845408775,0.835593,0.818812815,0.80222843,0.74689675,0.57876656,0.301649855,0.09482807,0.01169722,0.00061394
9.275,0.98556943,0.98293022,0.977740825,0.96946151,0.96053303,0.954141495,0.947267475,0.941371825,0.93687439,0.93455508,0.93066763,0.92669253,0.922827455,0.917475005,0.912603115,0.906691985,0.900995005,0.894864345,0.88699524,0.881190095,0.873501355,0.864149595,0.854576385,0.845757665,0.835762355,0.818930975,0.80265484,0.748269145,0.582566765,0.30627716,0.09705504,0.012241385,0.00061348
9.2875,0.985593455,0.982921455,0.977801665,0.969474115,0.960576785,0.95418928,0.94730934,0.941402215,0.93700483,0.934611245,0.93072145,0.926657655,0.922979205,0.9175732,0.912689905,0.906741515,0.901144185,0.894895925,0.887163835,0.88123798,0.873632175,0.864387085,0.85466812,0.845858005,0.83597748,0.819081805,0.80314548,0.74966319,0.58637278,0.310288685,0.099446405,0.0128052,0.00063019
9.3,0.98561909,0.98293158,0.977838795,0.969463735,0.960599775,0.95425919,0.94732825,0.941364515,0.937124495,0.934771365,0.930702225,0.92673333,0.923080765,0.91767038,0.91273415,0.906916325,0.901216265,0.894982425,0.88720356,0.88141676,0.87379726,0.864482495,0.85481297,0.84603136,0.836125195,0.819380235,0.803565445,0.75100356,0.59036819,0.314528455,0.101828505,0.01332006,0.000662665
9.3125,0.985620775,0.98295256,0.97784109,0.969490705,0.96064508,0.95429884,0.94733891,0.941468335,0.93716186,0.934862675,0.93074813,0.926802575,0.923133345,0.917717405,0.9128769,0.90700546,0.90131919,0.895168115,0.887245805,0.881551845,0.87384118,0.86474424,0.854978245,0.84612323,0.836395595,0.819607405,0.80391878,0.752150045,0.594228135,0.318738895,0.103963405,0.013751605,0.0006794
9.325,0.98563509,0.9829653,0.977878095,0.96951945,0.960673965,0.954366,0.947365195,0.941460505,0.937277225,0.93490583,0.93083001,0.92685091,0.92323304,0.917735665,0.91302825,0.90701158,0.90143782,0.895268035,0.88737714,0.881653445,0.87400908,0.864941915,0.85510131,0.846274485,0.836654225,0.81982619,0.804274775,0.75341145,0.59793828,0.323105785,0.106497595,0.01428149,0.00071188
9.3375,0.985631265,0.982992605,0.977907775,0.969538755,0.96067083,0.954462455,0.947394795,0.94151019,0.937371255,0.93490298,0.93094346,0.926908215,0.923286815,0.91775456,0.913186695,0.90710725,0.90151717,0.89537924,0.88744028,0.881802445,0.874047915,0.865075475,0.85520256,0.846564425,0.836866125,0.820007045,0.80476951,0.75458521,0.601746405,0.327646805,0.10887297,0.014873245,0.000711905
9.35,0.985640395,0.98299203,0.977925855,0.969618245,0.96067765,0.954482995,0.947492905,0.941601955,0.93737233,0.934978575,0.93100532,0.92692752,0.92339671,0.917841,0.913267865,0.907233195,0.901611425,0.895460185,0.887571695,0.88188628,0.874172195,0.86526968,0.85538602,0.846762155,0.836997345,0.820217545,0.80517228,0.755700955,0.60555173,0.332161,0.11142098,0.015533335,0.00074531
9.3625,0.985635805,0.98297698,0.977951025,0.96967493,0.960677315,0.95451709,0.94750951,0.941696765,0.937420845,0.93502859,0.93108343,0.927019565,0.923437225,0.91790433,0.91330498,0.90738647,0.901752075,0.89555338,0.887636845,0.881955355,0.87433304,0.86542542,0.855511945,0.84695215,0.837170725,0.82050728,0.805511405,0.75684736,0.609131045,0.337129455,0.11395581,0.015940075,0.00081086
9.375,0.985631455,0.98296756,0.977992405,0.969701335,0.960715785,0.95454275,0.94758565,0.94173766,0.937425895,0.935133575,0.931173545,0.92712455,0.923523585,0.917950775,0.91340229,0.90745961,0.90180237,0.895658285,0.887771025,0.882056925,0.874477595,0.86554682,0.85569157,0.84706445,0.837346745,0.82075366,0.805863965,0.758161585,0.612602875,0.34179637,0.11640963,0.016407575,0.000860465
9.3875,0.98562437,0.983014055,0.977991605,0.969704395,0.960735075,0.9546225,0.94760599,0.941775845,0.93754085,0.93520393,0.93116166,0.927193745,0.923627635,0.918069855,0.913432875,0.907531125,0.90190765,0.895748805,0.88788029,0.882178425,0.874667945,0.86562929,0.85584258,0.84724896,0.83748538,0.820885305,0.806252935,0.759348575,0.616023125,0.34612766,0.11870552,0.01713706,0.0008772
9.4,0.98557792,0.98304111,0.97803202,0.969734045,0.96074427,0.95465579,0.947670415,0.94178907,0.937649845,0.93522927,0.931286405,0.927215105,0.92374829,0.91812475,0.913476585,0.90761566,0.90199117,0.895777665,0.88805664,0.88230048,0.87473297,0.865757595,0.85600102,0.847421275,0.837694265,0.821147805,0.80656778,0.76054839,0.619281235,0.350427205,0.12099601,0.018020245,0.000910555
9.4125,0.985559705,0.983064665,0.97802659,0.969735945,0.96078883,0.954708705,0.94771267,0.94184052,0.93776781,0.93524455,0.931331415,0.9272948,0.923829445,0.91818006,0.91357759,0.90773721,0.902073995,0.8958526,0.888159805,0.882423805,0.874841995,0.865886845,0.856147895,0.847544355,0.83784039,0.82132396,0.80699591,0.761648615,0.62293217,0.35490356,0.123533175,0.018692005,0.000943805
9.425,0.98557641,0.983073585,0.978014225,0.96979892,0.96084169,0.954733245,0.947791615,0.941877545,0.93776149,0.935337995,0.931417005,0.927368045,0.923898435,0.91826805,0.91366406,0.907871085,0.902190985,0.895973115,0.8882377,0.882552265,0.874990875,0.86599053,0.85632287,0.84773227,0.83811085,0.82144228,0.807332505,0.762672,0.626315755,0.359750465,0.12619529,0.019349025,0.00099357
9.4375,0.98557345,0.983092785,0.978010945,0.96986097,0.960854525,0.95473572,0.94788042,0.94194058,0.937818395,0.9353913,0.931498715,0.92739303,0.9240009,0.91830111,0.913764355,0.90791623,0.90232571,0.896132525,0.888309775,0.882681445,0.875140125,0.86612178,0.856434585,0.847821665,0.838278025,0.821725455,0.807604845,0.763811355,0.629614125,0.36448465,0.12876058,0.02013539,0.00100965
9.45,0.98556031,0.983147615,0.978002605,0.96991553,0.960860515,0.954788225,0.947937365,0.941947765,0.93791752,0.93548718,0.93154402,0.92745679,0.924065785,0.918389585,0.91382648,0.907982215,0.902410625,0.89626988,0.8884593,0.88280016,0.875228135,0.86627024,0.85669596,0.847875645,0.83850707,0.8219005,0.807863875,0.76481851,0.632811865,0.36918408,0.13151936,0.021010985,0.00115705
9.4625,0.985560205,0.98314974,0.97802282,0.96996154,0.96086371,0.954857875,0.947985365,0.94201148,0.93793435,0.935617525,0.931528815,0.927583045,0.924120965,0.918461905,0.913946535,0.9080281,0.902459145,0.89640787,0.888585975,0.882895475,0.875353435,0.866415065,0.85685687,0.84801662,0.83864985,0.82218598,0.80823006,0.76584956,0.63607175,0.37383475,0.134300795,0.02195198,0.001240475
9.475,0.985598985,0.98313441,0.97800953,0.97005308,0.960859835,0.954912275,0.947988445,0.942115565,0.93795366,0.93566008,0.93161578,0.92766099,0.924225755,0.918496,0.91401367,0.90814195,0.90249329,0.89654289,0.88875664,0.88290907,0.87552836,0.866493935,0.857002725,0.848190885,0.838710475,0.822445925,0.80862948,0.76690011,0.63933364,0.378374965,0.136772195,0.022845525,0.001355035
9.4875,0.98560279,0.98316797,0.97799632,0.970074965,0.960914155,0.95496628,0.948065915,0.942164565,0.93801666,0.9357329,0.93161235,0.9277457,0.924299355,0.918574185,0.914120485,0.90827954,0.902492615,0.89666966,0.888901935,0.88300885,0.875671485,0.86653425,0.85722694,0.84836772,0.83894032,0.82262954,0.808926745,0.767801705,0.64244561,0.38323915,0.13925713,0.023568705,0.00137112
9.5,0.985624495,0.98317189,0.978007775,0.97010131,0.960943085,0.95502643,0.948087325,0.942245195,0.93806043,0.93578493,0.931709185,0.92776809,0.92444354,0.91860237,0.91424105,0.908308235,0.90256358,0.89676523,0.88904759,0.88309242,0.875765045,0.866702315,0.85728147,0.84851388,0.839138105,0.822925965,0.809219355,0.768715585,0.64550986,0.38762236,0.142255065,0.024272985,0.001452465
9.5125,0.9856331,0.983154345,0.978035265,0.970116935,0.96100278,0.955091825,0.94809805,0.942308995,0.93815114,0.93584941,0.931788395,0.927804375,0.924501545,0.918654325,0.91432865,0.908421225,0.902652345,0.8968386,0.88909619,0.88320067,0.87596203,0.86675431,0.857457015,0.848683975,0.839335185,0.82316391,0.80953697,0.76966619,0.64849328,0.39193685,0.14506947,0.02520344,0.00153361
9.525,0.985627325,0.98318875,0.978047535,0.970176185,0.96099358,0.955177025,0.948142255,0.94234513,0.93818393,0.93594083,0.93186967,0.927830065,0.92469802,0.91871108,0.914390455,0.90851809,0.90283555,0.89687689,0.88915955,0.8833434,0.876055945,0.866915385,0.85755014,0.84895978,0.83935842,0.823384905,0.80988751,0.77060913,0.651635025,0.396479455,0.147913675,0.02598393,0.001616415
